"id","country_id","code","name","state_code","locode"
72470,158,ORL,Oriental,TLA,MX ORL
72471,158,OT2,Ostuacan,CHP,MX OT2
72472,158,OTU,Otumba,MEX,MX OTU
72473,158,OXK,Oxkutzcab,YUC,MX OXK
72474,158,OYO,Ocoyoacac,MEX,MX OYO
72475,158,OZA,Ocozocuautla,CHP,MX OZA
72476,158,OZU,Ozumba,MEX,MX OZU
72477,158,P7E,San Jose Chiapa,PUE,MX P7E
72478,158,PAC,Pachuca,,MX PAC
72479,158,PAJ,Pajaritos,VER,MX PAJ
72480,158,PAN,Pantaco,,MX PAN
72481,158,PAP,Papalotla,TLA,MX PAP
72482,158,PAQ,Paracuaro,MIC,MX PAQ
72483,158,PAZ,Poza Rica,,MX PAZ
72484,158,PBC,Puebla,PUE,MX PBC
72485,158,PBJ,Punta Baja,BCN,MX PBJ
72486,158,PCA,Pochutla,GRO,MX PCA
72487,158,PCJ,Jocotepec,JAL,MX PCJ
72488,158,PCM,Playa del Carmen,,MX PCM
72489,158,PCO,Punta Colorada,,MX PCO
72490,158,PCV,Punta Chivato,,MX PCV
72491,158,PDB,Purisima de Bustos,GUA,MX PDB
72492,158,PDI,Puente de Ixtla,MOR,MX PDI
72493,158,PDO,Progreso de Obregon,HID,MX PDO
72494,158,PDP,San Martin de las Piramides,MEX,MX PDP
72495,158,PDR,Purisima del Rincon,GUA,MX PDR
72496,158,PER,Perula,JAL,MX PER
72497,158,PES,Puerto Escondido,BCS,MX PES
72498,158,PGO,Progreso,YUC,MX PGO
72499,158,PIB,Port Isabel,,MX PIB
72500,158,PIC,Pichilingue,BCS,MX PIC
72501,158,PID,La Piedad,MIC,MX PID
72502,158,PIE,Piedras Negras,COA,MX PIE
72503,158,PIJ,Pijijiapan,CHP,MX PIJ
72504,158,PJM,Penjamo,GUA,MX PJM
72505,158,PJZ,Puerto Juarez,,MX PJZ
72506,158,PLC,Pinoltepec,VER,MX PLC
72507,158,PLM,Plomosas,HID,MX PLM
72508,158,PLO,Plomosas,CHH,MX PLO
72509,158,PLS,Platon Sanchez,VER,MX PLS
72510,158,PMD,Puerto Madero,CHP,MX PMD
72511,158,PMR,Purisima del Rincon,GUA,MX PMR
72512,158,PMS,Puerto Morelos,ROO,MX PMS
72513,158,PMX,Puerto Mexico,VER,MX PMX
72514,158,PNA,Puente Nacional,VER,MX PNA
72515,158,PNG,Puerto Angel,OAX,MX PNG
72516,158,PNO,Pinotepa Nacional,,MX PNO
72517,158,PNT,Panotla,TLA,MX PNT
72518,158,POM,Pomoca,TAB,MX POM
72519,158,POO,Polanco,DIF,MX POO
72520,158,PPE,Puerto Penasco,SON,MX PPE
72521,158,PPR,Purepero,MIC,MX PPR
72522,158,PPT,Papantla,VER,MX PPT
72523,158,PQA,Pesqueria,,MX PQA
72524,158,PQM,Palenque,,MX PQM
72525,158,PRC,Puerto Rico,CHP,MX PRC
72526,158,PRO,Paraiso,TAB,MX PRO
72527,158,PRS,Parras de la Fuente,COA,MX PRS
72528,158,PRT,Perote,VER,MX PRT
72529,158,PSO,Paso de Ovejas,VER,MX PSO
72530,158,PTA,Puerta,SIN,MX PTA
72531,158,PTN,Poncitlan,JAL,MX PTN
72532,158,PU2,Pichucalco,CHP,MX PU2
72533,158,PUC,Punta Colonet,BCN,MX PUC
72534,158,PUH,Pochutla,,MX PUH
72535,158,PUT,Putla de Guerrero,OAX,MX PUT
72536,158,PVN,Punta Venado,ROO,MX PVN
72537,158,PVR,Puerto Vallarta,JAL,MX PVR
72538,158,PXM,Puerto Escondido,,MX PXM
72539,158,PZO,Patzcuaro,MIC,MX PZO
72540,158,QET,Venegas,QUE,MX QET
72541,158,QMX,Ajuchitlan,QUE,MX QMX
72542,158,QRO,Queretaro,QUE,MX QRO
72543,158,QUI,Quiroga,MIC,MX QUI
72544,158,QUP,Quecholac,PUE,MX QUP
72545,158,QXT,Ixtlahuaca de Villada,MEX,MX QXT
72546,158,RAY,Rayon,SON,MX RAY
72547,158,RBG,Rabon Grande/Coatzacoalcos,VER,MX RBG
72548,158,RBL,Rio Blanco,VER,MX RBL
72549,158,RBV,Ciudad Rio Bravo,TAM,MX RBV
72550,158,RDO,Rio de Ocampo,CHH,MX RDO
72551,158,RDR,Rincon de Romos,AGU,MX RDR
72552,158,REX,Reynosa,TAM,MX REX
72553,158,RIV,Rio Verde,SLP,MX RIV
72554,158,RMA,Ramos Arizpe,COA,MX RMA
72555,158,RMT,Romita,GUA,MX RMT
72556,158,ROD,Rodeo,DUR,MX ROD
72557,158,ROO,Noh-Bec,ROO,MX ROO
72558,158,ROS,Rosamorada,NAY,MX ROS
72559,158,RSR,Rosario,SIN,MX RSR
72560,158,RST,Rosarito Terminal,BCN,MX RST
72561,158,SA3,Santa Ana Chiautempan,TLA,MX SA3
72562,158,SAA,San Angel,DIF,MX SAA
72563,158,SAC,Santa Cruz Itundujia,OAX,MX SAC
72564,158,SAF,Santa Fe,DIF,MX SAF
72565,158,SAH,San Andres Huaxpaltepec,OAX,MX SAH
72566,158,SAJ,San Juanito Escobedo,JAL,MX SAJ
72567,158,SAL,Salvatierra,GUA,MX SAL
72568,158,SAM,Santiago Matatlan,OAX,MX SAM
72569,158,SAN,Nextlalpan,MEX,MX SAN
72570,158,SAO,Sahuayo,MIC,MX SAO
72571,158,SAP,Santiago Papasquiaro,DUR,MX SAP
72572,158,SAS,San Juan Solis,HID,MX SAS
72573,158,SAV,Salinas Victoria,NLE,MX SAV
72574,158,SAX,San Andres Tuxtla,VER,MX SAX
72575,158,SAY,Santiago Yaveo,OAX,MX SAY
72576,158,SBA,San Buenaventura,COA,MX SBA
72577,158,SBN,Sabinas,COA,MX SBN
72578,158,SBS,San Blas,NAY,MX SBS
72579,158,SCA,Santa Clara,MIC,MX SCA
72580,158,SCB,San Cristobal de la Barranca,JAL,MX SCB
72581,158,SCC,Santa Clara del Cobre,MIC,MX SCC
72582,158,SCH,Suchiate,CHP,MX SCH
72583,158,SCI,Santa Cruz Amilpas,OAX,MX SCI
72584,158,SCL,Santa Clara,YUC,MX SCL
72585,158,SCM,San Cosme,BCS,MX SCM
72586,158,SCN,Santa Cruz Acayucan,DIF,MX SCN
72587,158,SCO,San Jose del Castillo,JAL,MX SCO
72588,158,SCP,Escuinapan,SIN,MX SCP
72589,158,SCR,San Carlos,BCS,MX SCR
72590,158,SCT,Santa Cruz Tecamac,MEX,MX SCT
72591,158,SCX,Salina Cruz,OAX,MX SCX
72592,158,SCY,San Carlos Yautepec,OAX,MX SCY
72593,158,SDG,San Diego,PUE,MX SDG
72594,158,SDJ,San Agustin de las Juntas,OAX,MX SDJ
72595,158,SDO,San Dionisio Ocotepec,OAX,MX SDO
72596,158,SDT,Santo Domingo Tianguistengo,OAX,MX SDT
72597,158,SDU,San Diego de la Union,GUA,MX SDU
72598,158,SEY,Seybaplaya,CAM,MX SEY
72599,158,SFA,San Francisco de Asis,DUR,MX SFA
72600,158,SFD,San Fernando,TAM,MX SFD
72601,158,SFH,San Felipe,BCS,MX SFH
72602,158,SFJ,San Francisco Javier,COL,MX SFJ
72603,158,SFL,San Francisco Lachigolo,OAX,MX SFL
72604,158,SFO,San Felipe Orizatlan,HID,MX SFO
72605,158,SFP,San Felipe del Progreso,MEX,MX SFP
72606,158,SFR,San Francisco del Rincon,GUA,MX SFR
72607,158,SFS,San Francisco de los Romos,AGU,MX SFS
72608,158,SGA,San Gregorio Atzompa,PUE,MX SGA
72609,158,SGL,San Gabriel,JAL,MX SGL
72610,158,SGM,San Ignacio,,MX SGM
72611,158,SGP,Santiago Tangamandapio,MIC,MX SGP
72612,158,SGS,Soledad de Graciano Sanchez,SLP,MX SGS
72613,158,SGX,San Miguel Xoxtla,PUE,MX SGX
72614,158,SHO,Sabinas Hidalgo,NLE,MX SHO
72615,158,SIC,Santa Isabel Cholula,PUE,MX SIC
72616,158,SIE,Sierra Mojada,COA,MX SIE
72617,158,SIJ,Simojovel de Allende,CHP,MX SIJ
72618,158,SIL,Silao,GUA,MX SIL
72619,158,SIO,San Ignacio,SIN,MX SIO
72620,158,SJC,San Juan de la Costa,,MX SJC
72621,158,SJD,San Jose Cabo,,MX SJD
72622,158,SJF,San Francisco,OAX,MX SJF
72623,158,SJG,San Jose de Gracias,MIC,MX SJG
72624,158,SJH,San Jeronimo,CHH,MX SJH
72625,158,SJI,San Jose Iturbide,GUA,MX SJI
72626,158,SJL,San Juan de los Lagos,JAL,MX SJL
72627,158,SJO,San Juan Del Rio,QUE,MX SJO
72628,158,SJR,San Juan del Rio,,MX SJR
72629,158,SJS,San Jose de Castillo,BCN,MX SJS
72630,158,SJT,San Juan Bautista Tuxtepec,OAX,MX SJT
72631,158,SLO,San Lorenzo,,MX SLO
72632,158,SLP,San Luis Potosi,SLP,MX SLP
72633,158,SLT,Teolocholco,TLA,MX SLT
72634,158,SLU,San Luis de la Paz,GUA,MX SLU
72635,158,SLW,Saltillo,COA,MX SLW
72636,158,SMA,San Mateo Atenco,MEX,MX SMA
72637,158,SMC,Salamanca,GUA,MX SMC
72638,158,SME,San Miguel el Alto,JAL,MX SME
72639,158,SMG,San Miguel de Allende,GUA,MX SMG
72640,158,SMH,San Miguel de Horcasitas,SON,MX SMH
72641,158,SMI,Isla San Marcos,BCS,MX SMI
72642,158,SMQ,Santa Maria Tequepexpan,JAL,MX SMQ
72643,158,SMT,San Martin Texmelucan,PUE,MX SMT
72644,158,SMX,Santa Maria Ixtulco,TLA,MX SMX
72645,158,SN2,Santa Ana,SON,MX SN2
72646,158,SND,San Nicolas de los Garza,NLE,MX SND
72647,158,SNQ,San Quintin,,MX SNQ
72648,158,SNR,Sonora,HID,MX SNR
72649,158,SNT,San Nicolas Tolentino,SLP,MX SNT
72650,158,SOB,San Martin Obispo,MEX,MX SOB
72651,158,SOC,Soconusco,CHP,MX SOC
72652,158,SOM,Sombrerete,ZAC,MX SOM
72653,158,SON,Sonoyta,SON,MX SON
72654,158,SOO,Las Norias,SON,MX SOO
72655,158,SOT,Soto la Marina,TAM,MX SOT
72656,158,SPA,Santa Cruz Papalutla,OAX,MX SPA
72657,158,SPC,San Pedro Cholula,PUE,MX SPC
72658,158,SPD,San Pedro,COA,MX SPD
72659,158,SPE,San Pablo Etla,OAX,MX SPE
72660,158,SPG,San Pedro Garza Garcia,NLE,MX SPG
72661,158,SPL,San Pedro Izhuatepec,PUE,MX SPL
72662,158,SPT,San Pedro Totoltepec,MEX,MX SPT
72663,158,SQE,Santiago de Queretaro,QUE,MX SQE
72664,158,SRF,San Rafael,VER,MX SRF
72665,158,SRJ,Santa Rosa de Jauregui,QUE,MX SRJ
72666,158,SRL,Santa Rosalia,BCS,MX SRL
72667,158,SSA,San Salvador Atenco,MEX,MX SSA
72668,158,SSB,San Sebastian,OAX,MX SSB
72669,158,ST2,Santo Toribio Xicohtzingo,TLA,MX ST2
72670,158,STC,Santa Catarina,NLE,MX STC
72671,158,STG,Santiago Tianguistenco de Galeana,MEX,MX STG
72672,158,STP,San Pedro Tapanatepec,OAX,MX STP
72673,158,STR,Santa Rosa de Lima,GUA,MX STR
72674,158,STT,Santa Teresa,NAY,MX STT
72675,158,STU,Santiago Tulantepec,HID,MX STU
72676,158,STX,Santiago Tuxtla,VER,MX STX
72677,158,SUN,San Tiburcio,ZAC,MX SUN
72678,158,SVC,Chicoloapan,MEX,MX SVC
72679,158,SW2,Tanhuato de Guerrero,MIC,MX SW2
72680,158,SZT,San Cristobal de las Casas,,MX SZT
72681,158,T3A,Tlaxco,TLA,MX T3A
72682,158,T8Z,San Isidro Mazatepec,JAL,MX T8Z
72683,158,TAB,Chiltepec,TAB,MX TAB
72684,158,TAC,Tacambaro,MIC,MX TAC
72685,158,TAG,Tangancicuaro,MEX,MX TAG
72686,158,TAK,Takuntah,,MX TAK
72687,158,TAL,Tala,JAL,MX TAL
72688,158,TAM,Tampico,TAM,MX TAM
72689,158,TAN,Taretan,MIC,MX TAN
72690,158,TAP,Tapachula,CHP,MX TAP
72691,158,TAR,Tarimbaro,MIC,MX TAR
72692,158,TAX,Tlaxiaco,OAX,MX TAX
72693,158,TBC,Tierra Blanca,VER,MX TBC
72694,158,TCA,Tecamac,MEX,MX TCA
72695,158,TCH,Tapachulas,CHP,MX TCH
72696,158,TCM,Tecoman,COL,MX TCM
72697,158,TCN,Tehuacan,,MX TCN
72698,158,TCO,Tonatico,MEX,MX TCO
72699,158,TCP,Tacotalpa,TAB,MX TCP
72700,158,TCT,Tecate,BCN,MX TCT
72701,158,TCU,Tecuala,,MX TCU
72702,158,TDA,Tangancicuaro de Arista,MIC,MX TDA
72703,158,TDB,Tlalnepantla De Baz,MEX,MX TDB
72704,158,TDG,Tecpan de Geleana,GRO,MX TDG
72705,158,TDL,Tepanco de Lopez,PUE,MX TDL
72706,158,TDM,Tlacolula de Matamoros,OAX,MX TDM
72707,158,TDR,Tlalpujahua de Rayon,MIC,MX TDR
72708,158,TDT,Tenancingo,MEX,MX TDT
72709,158,TDV,Tenango del Valle,MEX,MX TDV
72710,158,TEA,Tezontepec de Aldama,HID,MX TEA
72711,158,TEC,Tecolotlan,JAL,MX TEC
72712,158,TEI,Tecalitlan,JAL,MX TEI
72713,158,TEL,Teloloapan,GRO,MX TEL
72714,158,TEM,Tecamachalco,PUE,MX TEM
72715,158,TEN,Tenabo,CAM,MX TEN
72716,158,TEO,Teoloyucan,MEX,MX TEO
72717,158,TEP,Tepatitlan de Morelos,JAL,MX TEP
72718,158,TEQ,Tequila,JAL,MX TEQ
72719,158,TEU,Teotihuacan,MEX,MX TEU
72720,158,TEV,Teotitlan del Valle,OAX,MX TEV
72721,158,TEY,Tezoyuca,MEX,MX TEY
72722,158,TEZ,Teziutlan,PUE,MX TEZ
72723,158,TGO,Teul de Gonzalez Ortega,ZAC,MX TGO
72724,158,TGT,Tianguistenco,MEX,MX TGT
72725,158,TGZ,Tuxtla Gutierrez,CHP,MX TGZ
72726,158,TIJ,Tijuana,BCN,MX TIJ
72727,158,TIM,San Andres Timilpan,MEX,MX TIM
72728,158,TIN,Tinguindin,MIC,MX TIN
72729,158,TIX,Tixtla,GRO,MX TIX
72730,158,TIZ,Tizayuca,HID,MX TIZ
72731,158,TJT,Tlalpan,,MX TJT
72732,158,TLA,Tlalnepantla,,MX TLA
72733,158,TLC,Toluca,MEX,MX TLC
72734,158,TLI,Tulancingo,HID,MX TLI
72735,158,TLL,Tlanepantla,PUE,MX TLL
72736,158,TLM,Tlacotepec de Mejia,VER,MX TLM
72737,158,TLN,Tultitlan,MEX,MX TLN
72738,158,TLP,Tlalneplantla de Baz,MEX,MX TLP
72739,158,TLQ,Tlaquepaque,,MX TLQ
72740,158,TLT,Tultitan,JAL,MX TLT
72741,158,TLU,Tlautla,HID,MX TLU
72742,158,TLX,Tlaxmalac,GRO,MX TLX
72743,158,TLY,Tolcayuca,HID,MX TLY
72744,158,TLZ,Tilzapotla,GRO,MX TLZ
72745,158,TMO,Tlajomulco de Zuniga,JAL,MX TMO
72746,158,TMP,Tamaulipas,SIN,MX TMP
72747,158,TMS,Tamos,VER,MX TMS
72748,158,TMZ,Tamazula,JAL,MX TMZ
72749,158,TNL,Tonala,CHP,MX TNL
72750,158,TNP,Tenenexpan,VER,MX TNP
72751,158,TOL,Toliman,JAL,MX TOL
72752,158,TOM,Tomatlan,JAL,MX TOM
72753,158,TON,Tonala,JAL,MX TON
72754,158,TOR,Torreon de Arriba,CHH,MX TOR
72755,158,TPA,Teapa,TAB,MX TPA
72756,158,TPB,Topolobampo,SIN,MX TPB
72757,158,TPC,Tultepec,MEX,MX TPC
72758,158,TPG,Tepetzingo,MOR,MX TPG
72759,158,TPH,Temapache,VER,MX TPH
72760,158,TPJ,Tepeojuma,PUE,MX TPJ
72761,158,TPN,Tlapacoyan,VER,MX TPN
72762,158,TPQ,Tepic,NAY,MX TPQ
72763,158,TPR,Tepeji de Ocampo,HID,MX TPR
72764,158,TPS,Tepehuanes,CHH,MX TPS
72765,158,TPT,Tepetlalco,PUE,MX TPT
72766,158,TPV,Teapa,VER,MX TPV
72767,158,TPX,Santa Cruz Tepexpan,MEX,MX TPX
72768,158,TPZ,Tepotzotlan,MEX,MX TPZ
72769,158,TQP,Tlatlauquitepec,PUE,MX TQP
72770,158,TQQ,Tequisquiapan,QUE,MX TQQ
72771,158,TRC,Torreon,COA,MX TRC
72772,158,TRI,La Trinitaria,CHP,MX TRI
72773,158,TRP,Tiripetio,MIC,MX TRP
72774,158,TSC,Tabasco,ZAC,MX TSC
72775,158,TSL,Tamuin,,MX TSL
72776,158,TSQ,Tenosique de Pino Suarez,TAB,MX TSQ
72777,158,TST,Tesistan,JAL,MX TST
72778,158,TTE,Monterrey,CHP,MX TTE
72779,158,TTL,Tetla,TLA,MX TTL
72780,158,TTN,Tultilan,,MX TTN
72781,158,TTR,Tancitaro,MIC,MX TTR
72782,158,TTY,Tantoyuca,VER,MX TTY
72783,158,TUA,Tula,TAM,MX TUA
72784,158,TUL,Tula de Allende,HID,MX TUL
72785,158,TUX,Tuxpan,VER,MX TUX
72786,158,TUY,Tulum,,MX TUY
72787,158,TVS,Tres Valles,VER,MX TVS
72788,158,TVZ,Tlalmanalco de Velazquez,MEX,MX TVZ
72789,158,TXA,Taxco de Alarcon,GRO,MX TXA
72790,158,TXC,Tiaxcala,TLA,MX TXC
72791,158,TXH,Telixtlahuaca,OAX,MX TXH
72792,158,TXL,Tlaxcala,,MX TXL
72793,158,TXM,Texcoco de Mora,MEX,MX TXM
72794,158,TXO,Texcoco,MEX,MX TXO
72795,158,TXP,San Juan Tuxtepec,MEX,MX TXP
72796,158,TXS,Tuxcacuesco,JAL,MX TXS
72797,158,TZM,Tizimin,,MX TZM
72798,158,UAC,San Luis Rio Colorado,,MX UAC
72799,158,UGA,Ursulo Galvan,VER,MX UGA
72800,158,UHO,Union Hidalgo,OAX,MX UHO
72801,158,UMN,Uman,YUC,MX UMN
72802,158,UPN,Uruapan del Progreso,MIC,MX UPN
72803,158,URI,Uriangato,GUA,MX URI
72804,158,VAC,Civac,MOR,MX VAC
72805,158,VAD,Valladolid,YUC,MX VAD
72806,158,VAL,Vallejo,SLP,MX VAL
72807,158,VC5,Villa Corona,JAL,MX VC5
72808,158,VCA,Venustiano Carranza,DIF,MX VCA
72809,158,VDA,Vanegas de Abajo,SLP,MX VDA
72810,158,VDB,Valle de Bravo,MEX,MX VDB
72811,158,VDG,Villa de Garcia,NLE,MX VDG
72812,158,VDR,Villa de Reyes,SLP,MX VDR
72813,158,VDS,Valle de Santiago,GUA,MX VDS
72814,158,VEP,Venta Parada,VER,MX VEP
72815,158,VER,Veracruz,VER,MX VER
72816,158,VES,Vanegas,SLP,MX VES
72817,158,VGN,Villagran,GUA,MX VGN
72818,158,VGO,Villa Guerrero,MEX,MX VGO
72819,158,VGR,Villa Guerrero,JAL,MX VGR
72820,158,VHA,Vista Hermosa,MIC,MX VHA
72821,158,VHM,Valle Hermoso,DUR,MX VHM
72822,158,VIB,Villa Constitucion,,MX VIB
72823,158,VIE,Viesca,COA,MX VIE
72824,158,VIF,Villa Flores,CHP,MX VIF
72825,158,VIH,Villa Hidalgo,JAL,MX VIH
72826,158,VNR,Villa Nicolas Romero,MEX,MX VNR
72827,158,VOC,Venustiano Carranza,MIC,MX VOC
72828,158,VRO,Valle Hermoso,TAM,MX VRO
72829,158,VSA,Villahermosa,TAB,MX VSA
72830,158,XAL,Xalostoc,MEX,MX XAL
72831,158,XEM,Zempoala,HID,MX XEM
72832,158,XER,Xicotepec De Juarez,PUE,MX XER
72833,158,XHC,Ixtlahuaca,MEX,MX XHC
72834,158,XIH,Zihuatanejo,GRO,MX XIH
72835,158,XLA,Santa Clara Coatitla,MEX,MX XLA
72836,158,XLS,Xalisco,NAY,MX XLS
72837,158,XMO,Xochimilco,MEX,MX XMO
72838,158,XON,Xonacatlan,MEX,MX XON
72839,158,XPI,Xpichil,ROO,MX XPI
72840,158,XZC,Xicohtzinco,SLP,MX XZC
72841,158,Y9S,Sayulita,NAY,MX Y9S
72842,158,YAU,Yautepec,MOR,MX YAU
72843,158,YAV,Yavaros,SON,MX YAV
72844,158,YKN,Yuum K'Ak'Naab,,MX YKN
72845,158,YUK,Yukalpeten,,MX YUK
72846,158,YUR,Yuriria,GUA,MX YUR
72847,158,YZX,Yecapixtla,MOR,MX YZX
72848,158,Z9T,Tepango de Rodriguez,PUE,MX Z9T
72849,158,ZAC,Zacatlan,PUE,MX ZAC
72850,158,ZAP,Zapopan,JAL,MX ZAP
72851,158,ZCA,Cadereyta Jimenez,NLE,MX ZCA
72852,158,ZCL,Zacatecas,ZAC,MX ZCL
72853,158,ZCP,Zacapu,MIC,MX ZCP
72854,158,ZDR,Zumpango del Rio,GRO,MX ZDR
72855,158,ZDT,Zacoalco de Torres,JAL,MX ZDT
72856,158,ZIH,Ixtapa/Zihuatanejo,GRO,MX ZIH
72857,158,ZIP,Ixtapaluca,MEX,MX ZIP
72858,158,ZIT,Zitlaltepec de Trinidad Sanchez Santos,TLA,MX ZIT
72859,158,ZKP,Zakapu,MIC,MX ZKP
72860,158,ZLO,Manzanillo,COL,MX ZLO
72861,158,ZLR,Zapotlan del Rey,JAL,MX ZLR
72862,158,ZMA,Santo Tomas,BCS,MX ZMA
72863,158,ZMB,Chalco,MEX,MX ZMB
72864,158,ZMC,Chiconcuac,MEX,MX ZMC
72865,158,ZMD,San Jose Chipila,VER,MX ZMD
72866,158,ZMF,Ciudad Hidalgo,MIC,MX ZMF
72867,158,ZMG,Tepeyahualco,PUE,MX ZMG
72868,158,ZMH,Xochitepec,MOR,MX ZMH
72869,158,ZMI,San Jose del Cabo,BCS,MX ZMI
72870,158,ZMJ,Zinacantepec,MEX,MX ZMJ
72871,158,ZMK,San Antonio la Isla,MEX,MX ZMK
72872,158,ZML,San Pedro,CHH,MX ZML
